datetime,total
25.02.2009 13:00:00,190944.0752196255
25.02.2009 14:00:00,187840.6637394603
25.02.2009 15:00:00,182301.42861841084
25.02.2009 16:00:00,181236.0559595106
25.02.2009 17:00:00,182736.61171468612
25.02.2009 18:00:00,195203.89244087966
25.02.2009 19:00:00,209365.08623450832
25.02.2009 20:00:00,228315.30295664867
25.02.2009 21:00:00,239920.1545664297
25.02.2009 22:00:00,225538.16784216443
25.02.2009 23:00:00,207289.79783094302
26.02.2009 00:00:00,157617.43696221395
26.02.2009 01:00:00,122443.61889471173
26.02.2009 02:00:00,102356.82721443452
26.02.2009 03:00:00,95872.69402769796
26.02.2009 04:00:00,95118.00815865003
26.02.2009 05:00:00,111880.06567248104
26.02.2009 06:00:00,159209.39606724484
26.02.2009 07:00:00,225191.20606454328
26.02.2009 08:00:00,228719.91571713064
26.02.2009 09:00:00,214151.63708913693
26.02.2009 10:00:00,207102.86467728057
26.02.2009 11:00:00,199733.04522271088
26.02.2009 12:00:00,194136.96623085366
26.02.2009 13:00:00,190571.33078993575
26.02.2009 14:00:00,189383.19794133687
26.02.2009 15:00:00,182331.27467536883
26.02.2009 16:00:00,181144.38116469438
26.02.2009 17:00:00,182399.96855480445
26.02.2009 18:00:00,193844.6620006479
26.02.2009 19:00:00,207174.88508916195
26.02.2009 20:00:00,225794.7702963598
26.02.2009 21:00:00,235542.34873225092
26.02.2009 22:00:00,224374.22305429846
26.02.2009 23:00:00,207011.98086631187
27.02.2009 00:00:00,157961.25896934356
27.02.2009 01:00:00,121233.35584931038
27.02.2009 02:00:00,102671.64081622893
27.02.2009 03:00:00,95990.70409043964
27.02.2009 04:00:00,95141.43416471439
27.02.2009 05:00:00,110754.17501574964
27.02.2009 06:00:00,156518.08942308888
27.02.2009 07:00:00,220365.6880847274
27.02.2009 08:00:00,226136.87514247245
27.02.2009 09:00:00,215614.08170810837
27.02.2009 10:00:00,205553.74159862296
27.02.2009 11:00:00,199804.56369967142
27.02.2009 12:00:00,194710.45046036848
27.02.2009 13:00:00,190540.17739370404
27.02.2009 14:00:00,189939.579874218
27.02.2009 15:00:00,185328.9766195021
27.02.2009 16:00:00,185079.03016915775
27.02.2009 17:00:00,186337.12255687066
27.02.2009 18:00:00,193918.87635909152
27.02.2009 19:00:00,202330.2130185522
27.02.2009 20:00:00,211096.8046355662
27.02.2009 21:00:00,215206.83525331513
27.02.2009 22:00:00,210865.4136029745
27.02.2009 23:00:00,194505.19047724447
28.02.2009 00:00:00,157630.40199582
28.02.2009 01:00:00,125983.50285675703
28.02.2009 02:00:00,110947.65588208227
28.02.2009 03:00:00,99150.87900326669
28.02.2009 04:00:00,95605.57284134024
28.02.2009 05:00:00,101590.40033880761
28.02.2009 06:00:00,130044.67092624844
28.02.2009 07:00:00,140821.34182670823
28.02.2009 08:00:00,181744.79703754166
28.02.2009 09:00:00,219974.92628077578
28.02.2009 10:00:00,237570.6177798471
28.02.2009 11:00:00,239794.93787656634
28.02.2009 12:00:00,235283.2208623118
28.02.2009 13:00:00,227942.26036242043
28.02.2009 14:00:00,217984.48713207358
28.02.2009 15:00:00,207449.24656702564
28.02.2009 16:00:00,201402.68298849525
28.02.2009 17:00:00,200317.7510715032
28.02.2009 18:00:00,200607.9938333572
28.02.2009 19:00:00,201854.4931651399
28.02.2009 20:00:00,208129.38019055806
28.02.2009 21:00:00,208266.78333702756
28.02.2009 22:00:00,207104.35714767018
28.02.2009 23:00:00,190285.10896610902
01.03.2009 00:00:00,155070.70826557567
01.03.2009 01:00:00,128784.23223255409
01.03.2009 02:00:00,111031.24522749751
01.03.2009 03:00:00,100432.77595312113
01.03.2009 04:00:00,98211.12362869224
01.03.2009 05:00:00,97952.07871469166
01.03.2009 06:00:00,109852.79402633381
01.03.2009 07:00:00,132030.20608164094
01.03.2009 08:00:00,167602.93047612617
01.03.2009 09:00:00,203273.67055588882
01.03.2009 10:00:00,225793.6368805696
01.03.2009 11:00:00,232532.93310048818
01.03.2009 12:00:00,228170.9148775069
01.03.2009 13:00:00,221853.53162950394
01.03.2009 14:00:00,211353.64130005045
01.03.2009 15:00:00,205996.8669049058
01.03.2009 16:00:00,204984.4810331127
01.03.2009 17:00:00,205567.31308859718
01.03.2009 18:00:00,212391.0328641185
01.03.2009 19:00:00,218917.62968146763
01.03.2009 20:00:00,237756.71813920894
01.03.2009 21:00:00,241730.35302426378
01.03.2009 22:00:00,238040.463493093
01.03.2009 23:00:00,202638.09552289618
02.03.2009 00:00:00,158444.1493799117
02.03.2009 01:00:00,124665.93735397724
02.03.2009 02:00:00,106653.93043390714
02.03.2009 03:00:00,97149.13886247494
02.03.2009 04:00:00,96499.11654132575
02.03.2009 05:00:00,107741.77116611338
02.03.2009 06:00:00,157852.31765645146
02.03.2009 07:00:00,194121.70387933726
02.03.2009 08:00:00,189025.28887296407
02.03.2009 09:00:00,193222.26496304554
02.03.2009 10:00:00,198344.94185956893
02.03.2009 11:00:00,199549.7958472792
02.03.2009 12:00:00,200185.60000632747
02.03.2009 13:00:00,199863.34712700977
02.03.2009 14:00:00,194528.4218891903
02.03.2009 15:00:00,189112.27467719017
02.03.2009 16:00:00,188078.21988276124
02.03.2009 17:00:00,188651.1837085809
02.03.2009 18:00:00,189217.02246676825
02.03.2009 19:00:00,193345.4850490908
02.03.2009 20:00:00,217545.0138155911
02.03.2009 21:00:00,220478.44908174124
02.03.2009 22:00:00,218677.84107095553
02.03.2009 23:00:00,204506.80284944383
03.03.2009 00:00:00,160686.16273659468
03.03.2009 01:00:00,122871.68191315561
03.03.2009 02:00:00,105695.46451899268
03.03.2009 03:00:00,96994.54389786648
03.03.2009 04:00:00,96675.36815047431
03.03.2009 05:00:00,109225.66252965908
03.03.2009 06:00:00,164238.5783811682
03.03.2009 07:00:00,212466.7933930073
03.03.2009 08:00:00,215574.73657988574
03.03.2009 09:00:00,209475.7177510647
03.03.2009 10:00:00,204813.76786498696
03.03.2009 11:00:00,199617.54360612063
03.03.2009 12:00:00,195856.32084466686
03.03.2009 13:00:00,191473.84952280833
03.03.2009 14:00:00,186803.65913184488
03.03.2009 15:00:00,182729.28542225424
03.03.2009 16:00:00,182275.00956892272
03.03.2009 17:00:00,184243.16067002795
03.03.2009 18:00:00,190823.7307372001
03.03.2009 19:00:00,200770.57771949485
03.03.2009 20:00:00,226954.75126893487
03.03.2009 21:00:00,232534.67710916966
03.03.2009 22:00:00,228144.0875444046
03.03.2009 23:00:00,206350.02899243185
04.03.2009 00:00:00,160779.95068487086
04.03.2009 01:00:00,122013.52560870114
04.03.2009 02:00:00,103827.33392054196
04.03.2009 03:00:00,97158.58325904392
04.03.2009 04:00:00,97196.70875467283
04.03.2009 05:00:00,109997.49526996462
04.03.2009 06:00:00,164864.75632744055
04.03.2009 07:00:00,223263.29642551643
04.03.2009 08:00:00,221724.79155177457
04.03.2009 09:00:00,212035.27579753383
04.03.2009 10:00:00,204170.89291583296
04.03.2009 11:00:00,198717.4161216816
04.03.2009 12:00:00,194233.6835276101
04.03.2009 13:00:00,190622.9474335088
04.03.2009 14:00:00,186413.1922405442
04.03.2009 15:00:00,181581.6296655654
04.03.2009 16:00:00,181322.69742245128
04.03.2009 17:00:00,182657.66038304113
04.03.2009 18:00:00,193621.76163038376
04.03.2009 19:00:00,207267.41750141015
04.03.2009 20:00:00,227374.4695458281
04.03.2009 21:00:00,237439.5943413496
04.03.2009 22:00:00,230288.96192293876
04.03.2009 23:00:00,207849.99823934957
05.03.2009 00:00:00,160581.52456973805
05.03.2009 01:00:00,122884.75486083937
05.03.2009 02:00:00,103475.29473938009
05.03.2009 03:00:00,96217.80172985051
05.03.2009 04:00:00,96519.45337942992
05.03.2009 05:00:00,113849.08659158893
05.03.2009 06:00:00,165226.37554999825
05.03.2009 07:00:00,229081.79621559367
05.03.2009 08:00:00,227027.1951723274
05.03.2009 09:00:00,216482.32990991217
05.03.2009 10:00:00,203606.1677991415
05.03.2009 11:00:00,197231.44734909004
05.03.2009 12:00:00,192167.65481274028
05.03.2009 13:00:00,189843.95824553125
05.03.2009 14:00:00,186900.50322477473
05.03.2009 15:00:00,182007.92610238842
05.03.2009 16:00:00,181713.4981246271
05.03.2009 17:00:00,182571.99126490747
05.03.2009 18:00:00,193847.42297493076
05.03.2009 19:00:00,205492.39268824496
05.03.2009 20:00:00,225644.36904293616
05.03.2009 21:00:00,236949.29637676012
05.03.2009 22:00:00,230494.08404016163
05.03.2009 23:00:00,209028.21212979755
06.03.2009 00:00:00,160633.3669114527
06.03.2009 01:00:00,124135.02073476175
06.03.2009 02:00:00,104323.58231821211
06.03.2009 03:00:00,96995.24795246191
06.03.2009 04:00:00,96963.38495383224
06.03.2009 05:00:00,113482.38866877173
06.03.2009 06:00:00,164167.99999600745
06.03.2009 07:00:00,228988.20260588895
06.03.2009 08:00:00,227110.4400891696
06.03.2009 09:00:00,220308.40910551033
06.03.2009 10:00:00,199569.68258292606
06.03.2009 11:00:00,196126.10361179593
06.03.2009 12:00:00,192625.67097369934
06.03.2009 13:00:00,190018.52812776604
06.03.2009 14:00:00,188218.15025145348
06.03.2009 15:00:00,186881.22701892792
06.03.2009 16:00:00,186173.03596630352
06.03.2009 17:00:00,187012.28332124828
06.03.2009 18:00:00,193316.69854479804
06.03.2009 19:00:00,202578.32626658835
06.03.2009 20:00:00,210097.1961361667
06.03.2009 21:00:00,212806.33615400578
06.03.2009 22:00:00,210441.1887995488
06.03.2009 23:00:00,193340.35782880103
07.03.2009 00:00:00,160358.6030372963
07.03.2009 01:00:00,128345.19511176452
07.03.2009 02:00:00,108177.22600374986
07.03.2009 03:00:00,100094.26990710001
07.03.2009 04:00:00,96361.46074105581
07.03.2009 05:00:00,100119.08953910995
07.03.2009 06:00:00,117046.75666298137
07.03.2009 07:00:00,143453.9368932015
07.03.2009 08:00:00,182183.49014039678
07.03.2009 09:00:00,218810.13751057783
07.03.2009 10:00:00,233765.50361436058
07.03.2009 11:00:00,236391.97211820344
07.03.2009 12:00:00,232083.2270183625
07.03.2009 13:00:00,223206.14979984207
07.03.2009 14:00:00,210520.94396680308
07.03.2009 15:00:00,196525.51690361352
07.03.2009 16:00:00,190110.12641636562
07.03.2009 17:00:00,188307.9304459068
07.03.2009 18:00:00,188010.74627834838
07.03.2009 19:00:00,189530.60966482203
07.03.2009 20:00:00,197630.25700242582
07.03.2009 21:00:00,197810.8901248182
07.03.2009 22:00:00,196880.19914690542
07.03.2009 23:00:00,187802.2122422964
08.03.2009 00:00:00,159314.94161383522
08.03.2009 01:00:00,128754.96396053111
08.03.2009 02:00:00,108839.53901642245
08.03.2009 03:00:00,101198.31528382501
08.03.2009 04:00:00,96472.06931819607
08.03.2009 05:00:00,99671.67228060262
08.03.2009 06:00:00,109608.72653426249
08.03.2009 07:00:00,131301.22105409225
08.03.2009 08:00:00,168518.9486487227
08.03.2009 09:00:00,209154.20211348135
08.03.2009 10:00:00,226348.8129814639
08.03.2009 11:00:00,233892.62241778837
08.03.2009 12:00:00,227420.83779418308
08.03.2009 13:00:00,221065.76891189508
08.03.2009 14:00:00,206029.07150582556
08.03.2009 15:00:00,194292.45474964494
08.03.2009 16:00:00,191961.10349795595
08.03.2009 17:00:00,191232.68163705428
08.03.2009 18:00:00,193823.19648594238
08.03.2009 19:00:00,198792.20645791962
08.03.2009 20:00:00,206675.94366271968
08.03.2009 21:00:00,210075.9058109355
08.03.2009 22:00:00,206439.9776124889
08.03.2009 23:00:00,198124.14125828937
09.03.2009 00:00:00,157684.68749417542
09.03.2009 01:00:00,125016.34534981675
09.03.2009 02:00:00,105518.09859180464
09.03.2009 03:00:00,97779.89543408134
09.03.2009 04:00:00,96861.57286099465
09.03.2009 05:00:00,106364.89790450888
09.03.2009 06:00:00,142883.66201941267
09.03.2009 07:00:00,181676.4976538459
09.03.2009 08:00:00,201178.6278787805
09.03.2009 09:00:00,210973.48497079132
09.03.2009 10:00:00,224649.74469937827
09.03.2009 11:00:00,226832.32033457642
09.03.2009 12:00:00,223406.74109179375
09.03.2009 13:00:00,214262.7878019897
09.03.2009 14:00:00,207800.45127092456
09.03.2009 15:00:00,205667.23033544817
09.03.2009 16:00:00,204476.9560331385
09.03.2009 17:00:00,204947.16505021264
09.03.2009 18:00:00,208153.21679249496
09.03.2009 19:00:00,221348.37279261765
09.03.2009 20:00:00,228794.27631034443
09.03.2009 21:00:00,238523.4698535488
09.03.2009 22:00:00,229909.72962758158
09.03.2009 23:00:00,204321.0183698598
10.03.2009 00:00:00,157644.55525353682
10.03.2009 01:00:00,123150.22857863214
10.03.2009 02:00:00,104901.26145153714
10.03.2009 03:00:00,97608.23735017047
10.03.2009 04:00:00,97312.16537114738
10.03.2009 05:00:00,110293.80914922878
10.03.2009 06:00:00,154529.57775184623
10.03.2009 07:00:00,213248.7181313882
10.03.2009 08:00:00,218370.3640039204
10.03.2009 09:00:00,214186.13736715738
10.03.2009 10:00:00,206456.45642211885
10.03.2009 11:00:00,202448.33582087167
10.03.2009 12:00:00,197349.26978362337
10.03.2009 13:00:00,193086.14821465476
10.03.2009 14:00:00,187532.286515117
10.03.2009 15:00:00,185013.3451515148
10.03.2009 16:00:00,184541.95709292142
10.03.2009 17:00:00,186979.5904026974
10.03.2009 18:00:00,201048.84960003695
10.03.2009 19:00:00,218993.16300970735
10.03.2009 20:00:00,231353.6744997448
10.03.2009 21:00:00,245107.3236000764
10.03.2009 22:00:00,234850.79760807464
10.03.2009 23:00:00,207216.97359298173
11.03.2009 00:00:00,157016.65294613843
11.03.2009 01:00:00,121716.81066469528
11.03.2009 02:00:00,103690.32065730961
11.03.2009 03:00:00,97030.3684683549
11.03.2009 04:00:00,96443.25160892849
11.03.2009 05:00:00,110215.19441283189
11.03.2009 06:00:00,164208.97687717082
11.03.2009 07:00:00,228673.53338039946
11.03.2009 08:00:00,227958.63239218117
11.03.2009 09:00:00,217391.5243874535
11.03.2009 10:00:00,202099.99218040996
11.03.2009 11:00:00,196900.05727058792
11.03.2009 12:00:00,191812.04202614236
11.03.2009 13:00:00,189667.71843043927
11.03.2009 14:00:00,185919.0427246616
11.03.2009 15:00:00,182765.03288145023
11.03.2009 16:00:00,182863.45414018724
11.03.2009 17:00:00,185009.2229773269
11.03.2009 18:00:00,197271.27998495643
11.03.2009 19:00:00,210117.28895983283
11.03.2009 20:00:00,229338.23626969507
11.03.2009 21:00:00,237757.92161037395
11.03.2009 22:00:00,227438.5402292704
11.03.2009 23:00:00,208152.15066711142
12.03.2009 00:00:00,157056.24052113833
12.03.2009 01:00:00,122805.8296561924
12.03.2009 02:00:00,103868.74784986161
12.03.2009 03:00:00,98491.09821398996
12.03.2009 04:00:00,97354.74151965023
12.03.2009 05:00:00,111881.32941444387
12.03.2009 06:00:00,163611.60697869488
12.03.2009 07:00:00,227215.38455194447
12.03.2009 08:00:00,227079.69438599094
12.03.2009 09:00:00,218722.57832942455
12.03.2009 10:00:00,201320.80677348864
12.03.2009 11:00:00,198264.4707203318
12.03.2009 12:00:00,192351.90761544884
12.03.2009 13:00:00,189891.86992436167
12.03.2009 14:00:00,187153.52665073893
12.03.2009 15:00:00,183426.56361248228
12.03.2009 16:00:00,183563.20205449307
12.03.2009 17:00:00,185117.33347238798
12.03.2009 18:00:00,197343.51005259182
12.03.2009 19:00:00,209011.5587223341
12.03.2009 20:00:00,227041.36825193066
12.03.2009 21:00:00,236782.56560987784
12.03.2009 22:00:00,226488.338760114
12.03.2009 23:00:00,210437.49295524848
13.03.2009 00:00:00,157092.97628905304
13.03.2009 01:00:00,124151.88729762458
13.03.2009 02:00:00,105067.44711900126
13.03.2009 03:00:00,100616.27336816926
13.03.2009 04:00:00,98088.45001546467
13.03.2009 05:00:00,109929.3040311961
13.03.2009 06:00:00,163190.8461159482
13.03.2009 07:00:00,227183.416289793
13.03.2009 08:00:00,225941.96895307724
13.03.2009 09:00:00,221748.28028492714
13.03.2009 10:00:00,199562.7843258884
13.03.2009 11:00:00,197900.47022713305
13.03.2009 12:00:00,193110.79258127112
13.03.2009 13:00:00,190513.89568312035
13.03.2009 14:00:00,188981.82677394577
13.03.2009 15:00:00,186736.59608938824
13.03.2009 16:00:00,186383.32140373666
13.03.2009 17:00:00,187891.99453859025
13.03.2009 18:00:00,198331.29033220527
13.03.2009 19:00:00,204547.13090800686
13.03.2009 20:00:00,211932.65668581502
13.03.2009 21:00:00,217853.12886253634
13.03.2009 22:00:00,215232.5849011936
13.03.2009 23:00:00,194531.86695571186
14.03.2009 00:00:00,156887.06784125592
14.03.2009 01:00:00,128993.01925977424
14.03.2009 02:00:00,109040.50617071579
14.03.2009 03:00:00,102230.83018759346
14.03.2009 04:00:00,97344.47464079701
14.03.2009 05:00:00,101363.58189528683
14.03.2009 06:00:00,118813.49810103365
14.03.2009 07:00:00,145546.99240720517
14.03.2009 08:00:00,183887.6363173155
14.03.2009 09:00:00,220992.04728365157
14.03.2009 10:00:00,237901.27567725108
14.03.2009 11:00:00,240371.9793524462
14.03.2009 12:00:00,234920.6556605415
14.03.2009 13:00:00,225769.14885390043
14.03.2009 14:00:00,213243.41781209514
14.03.2009 15:00:00,200370.96291700206
14.03.2009 16:00:00,194237.34552056197
14.03.2009 17:00:00,192788.34051044876
14.03.2009 18:00:00,193454.9838349667
14.03.2009 19:00:00,195229.70242815293
14.03.2009 20:00:00,204329.48044844062
14.03.2009 21:00:00,204292.84123666387
14.03.2009 22:00:00,203236.45509468426
14.03.2009 23:00:00,189469.4472168228
15.03.2009 00:00:00,156618.33071638193
15.03.2009 01:00:00,129326.04677744358
15.03.2009 02:00:00,109450.88446648225
15.03.2009 03:00:00,101587.61981699237
15.03.2009 04:00:00,97386.68448247488
15.03.2009 05:00:00,99844.32719881386
15.03.2009 06:00:00,106048.42920268138
15.03.2009 07:00:00,131941.9909065146
15.03.2009 08:00:00,169960.23509927324
15.03.2009 09:00:00,213930.93322399174
15.03.2009 10:00:00,231707.8523359357
15.03.2009 11:00:00,238552.28795460906
15.03.2009 12:00:00,233508.15276801426
15.03.2009 13:00:00,224796.10731336987
15.03.2009 14:00:00,210135.7482268435
15.03.2009 15:00:00,202251.74405494935
15.03.2009 16:00:00,200473.6456076406
15.03.2009 17:00:00,200254.62973666706
15.03.2009 18:00:00,206795.76123820205
15.03.2009 19:00:00,215077.43844800815
15.03.2009 20:00:00,237947.49162697126
15.03.2009 21:00:00,247600.1932105995
15.03.2009 22:00:00,237123.43447786098
15.03.2009 23:00:00,211202.9251143283
16.03.2009 00:00:00,157868.1310069941
16.03.2009 01:00:00,124896.62857634244
16.03.2009 02:00:00,105432.92217072818
16.03.2009 03:00:00,97675.31037590103
16.03.2009 04:00:00,97111.55983006247
16.03.2009 05:00:00,106700.01603228577
16.03.2009 06:00:00,152838.82962071683
16.03.2009 07:00:00,203075.73703227608
16.03.2009 08:00:00,212827.79292730844
16.03.2009 09:00:00,214980.34618076216
16.03.2009 10:00:00,218365.51180032294
16.03.2009 11:00:00,217946.14565636174
16.03.2009 12:00:00,213516.66216959956
16.03.2009 13:00:00,206043.32131207312
16.03.2009 14:00:00,201069.75998880324
16.03.2009 15:00:00,199219.24530990593
16.03.2009 16:00:00,198271.52074320058
16.03.2009 17:00:00,198807.07343876574
16.03.2009 18:00:00,200581.5198433568
16.03.2009 19:00:00,212698.59820107516
16.03.2009 20:00:00,231847.80236752646
16.03.2009 21:00:00,240149.4992441573
16.03.2009 22:00:00,230509.67580964044
16.03.2009 23:00:00,208684.02433402353
17.03.2009 00:00:00,157878.29022352982
17.03.2009 01:00:00,122966.02331537088
17.03.2009 02:00:00,104876.82494346346
17.03.2009 03:00:00,97296.78554333294
17.03.2009 04:00:00,97164.6681853457
17.03.2009 05:00:00,110588.86257317793
17.03.2009 06:00:00,164846.6432339
17.03.2009 07:00:00,229424.5780928339
17.03.2009 08:00:00,228701.1138699703
17.03.2009 09:00:00,217924.8510506259
17.03.2009 10:00:00,204538.98979333745
17.03.2009 11:00:00,198553.88671436632
17.03.2009 12:00:00,193294.0887631922
17.03.2009 13:00:00,190886.07268855505
17.03.2009 14:00:00,186797.99172427642
17.03.2009 15:00:00,182421.68667685997
17.03.2009 16:00:00,181655.56440624932
17.03.2009 17:00:00,183806.31538696605
17.03.2009 18:00:00,195578.89360935547
17.03.2009 19:00:00,210170.12349040728
17.03.2009 20:00:00,229812.6008236458
17.03.2009 21:00:00,240021.11162431995
17.03.2009 22:00:00,230255.12849607613
17.03.2009 23:00:00,207757.67457494937
18.03.2009 00:00:00,157125.9749748794
18.03.2009 01:00:00,121411.7497027083
18.03.2009 02:00:00,103730.5750006403
18.03.2009 03:00:00,97167.7910190139
18.03.2009 04:00:00,96875.17380526397
18.03.2009 05:00:00,110835.30408634116
18.03.2009 06:00:00,165171.31918723855
18.03.2009 07:00:00,230002.6406421056
18.03.2009 08:00:00,228208.87130466418
18.03.2009 09:00:00,217610.13978048158
18.03.2009 10:00:00,203433.50413384347
18.03.2009 11:00:00,196419.78041626257
18.03.2009 12:00:00,191601.60015246333
18.03.2009 13:00:00,189798.1968292069
18.03.2009 14:00:00,186239.28791767315
18.03.2009 15:00:00,181615.73452872396
18.03.2009 16:00:00,181099.84386060174
18.03.2009 17:00:00,182887.86905298923
18.03.2009 18:00:00,196143.35036969357
18.03.2009 19:00:00,209579.63543783527
18.03.2009 20:00:00,229083.7515849932
18.03.2009 21:00:00,239564.41759060745
18.03.2009 22:00:00,229845.90824967364
18.03.2009 23:00:00,208288.75378440716
19.03.2009 00:00:00,157133.83769323965
19.03.2009 01:00:00,122311.01600800848
19.03.2009 02:00:00,103855.81955065632
19.03.2009 03:00:00,96209.80303591011
19.03.2009 04:00:00,96916.99960650358
19.03.2009 05:00:00,112047.88787216601
19.03.2009 06:00:00,165233.75511618867
19.03.2009 07:00:00,229670.96838990724
19.03.2009 08:00:00,229196.40187765413
19.03.2009 09:00:00,218515.31942384667
19.03.2009 10:00:00,203460.52488871536
19.03.2009 11:00:00,197482.77451808756
19.03.2009 12:00:00,192139.15047363334
19.03.2009 13:00:00,189720.12405805825
19.03.2009 14:00:00,187263.47488026583
19.03.2009 15:00:00,182126.0892942527
19.03.2009 16:00:00,181410.03025264994
19.03.2009 17:00:00,182765.7851258858
19.03.2009 18:00:00,195637.28925504064
19.03.2009 19:00:00,208403.46300542858
19.03.2009 20:00:00,227408.4894653132
19.03.2009 21:00:00,238343.5604845869
19.03.2009 22:00:00,228461.69506958238
19.03.2009 23:00:00,208931.5652897237
20.03.2009 00:00:00,156787.97631806895
20.03.2009 01:00:00,123128.61886535771
20.03.2009 02:00:00,104093.44395499726
20.03.2009 03:00:00,96498.96118138722
20.03.2009 04:00:00,97012.71816681768
20.03.2009 05:00:00,111597.25295964604
20.03.2009 06:00:00,165329.47985116194
20.03.2009 07:00:00,229524.8707610915
20.03.2009 08:00:00,227315.78961637995
20.03.2009 09:00:00,220268.51198163774
20.03.2009 10:00:00,201173.87549016275
20.03.2009 11:00:00,197086.7417771282
20.03.2009 12:00:00,192870.33229700802
20.03.2009 13:00:00,190004.22757118254
20.03.2009 14:00:00,188263.941980839
20.03.2009 15:00:00,185315.7843338476
20.03.2009 16:00:00,185141.61149763138
20.03.2009 17:00:00,186501.39111652155
20.03.2009 18:00:00,195729.51825198563
20.03.2009 19:00:00,203872.30187364644
20.03.2009 20:00:00,210606.7779996531
20.03.2009 21:00:00,216812.05107689148
20.03.2009 22:00:00,213694.56025378002
20.03.2009 23:00:00,192984.6346971282
21.03.2009 00:00:00,156518.15596113008
21.03.2009 01:00:00,127248.72801186035
21.03.2009 02:00:00,107686.50232456015
21.03.2009 03:00:00,100019.12886301629
21.03.2009 04:00:00,96950.31136091854
21.03.2009 05:00:00,100909.66106139729
21.03.2009 06:00:00,119956.89034508278
21.03.2009 07:00:00,146487.03832864345
21.03.2009 08:00:00,183983.94292612892
21.03.2009 09:00:00,220329.23936241746
21.03.2009 10:00:00,237490.7289118234
21.03.2009 11:00:00,238831.99375402933
21.03.2009 12:00:00,233235.60244439027
21.03.2009 13:00:00,222770.53190977694
21.03.2009 14:00:00,210993.1228309151
21.03.2009 15:00:00,198227.5574815636
21.03.2009 16:00:00,191960.2737432672
21.03.2009 17:00:00,190431.14901799092
21.03.2009 18:00:00,190508.4846011147
21.03.2009 19:00:00,191943.68487657982
21.03.2009 20:00:00,197123.11355219703
21.03.2009 21:00:00,196885.1180373201
21.03.2009 22:00:00,196196.84858788922
21.03.2009 23:00:00,188118.97595550722
22.03.2009 00:00:00,156414.4153182698
22.03.2009 01:00:00,127603.45731450307
22.03.2009 02:00:00,108161.19165363608
22.03.2009 03:00:00,100322.91685380004
22.03.2009 04:00:00,96859.35235950268
22.03.2009 05:00:00,98696.03975386023
22.03.2009 06:00:00,105396.41279958669
22.03.2009 07:00:00,131966.76553957377
22.03.2009 08:00:00,170086.88241988255
22.03.2009 09:00:00,212546.62702592902
22.03.2009 10:00:00,231140.54440273892
22.03.2009 11:00:00,236857.67920801474
22.03.2009 12:00:00,232000.79598224218
22.03.2009 13:00:00,221869.15892668365
22.03.2009 14:00:00,207598.83260185525
22.03.2009 15:00:00,198905.93811861434
22.03.2009 16:00:00,197161.0993041558
22.03.2009 17:00:00,196730.3540877643
22.03.2009 18:00:00,203364.54487911513
22.03.2009 19:00:00,212345.2679837741
22.03.2009 20:00:00,232651.52648481046
22.03.2009 21:00:00,241767.6915368936
22.03.2009 22:00:00,230883.29071764802
22.03.2009 23:00:00,209658.26064656037
23.03.2009 00:00:00,156233.25937077953
23.03.2009 01:00:00,124782.11748887422
23.03.2009 02:00:00,104119.66589701966
23.03.2009 03:00:00,96284.91465982789
23.03.2009 04:00:00,96311.89279016036
23.03.2009 05:00:00,106491.14575072125
23.03.2009 06:00:00,151726.2713431924
23.03.2009 07:00:00,198376.1683028662
23.03.2009 08:00:00,207134.78232886828
23.03.2009 09:00:00,211868.63973634894
23.03.2009 10:00:00,220653.4370370435
23.03.2009 11:00:00,220862.25662434974
23.03.2009 12:00:00,216513.21934018403
23.03.2009 13:00:00,209804.9607921426
23.03.2009 14:00:00,205606.73384435588
23.03.2009 15:00:00,203457.540841524
23.03.2009 16:00:00,202628.0363959648
23.03.2009 17:00:00,202917.7695155434
23.03.2009 18:00:00,202559.4581202022
23.03.2009 19:00:00,213297.5779546303
23.03.2009 20:00:00,232914.53842599163
23.03.2009 21:00:00,242267.71977666442
23.03.2009 22:00:00,230278.75924715187
23.03.2009 23:00:00,207527.919316518
24.03.2009 00:00:00,155201.2053871463
24.03.2009 01:00:00,123134.58285202004
24.03.2009 02:00:00,103787.37170122843
24.03.2009 03:00:00,95872.15511521972
24.03.2009 04:00:00,95152.75543903623
24.03.2009 05:00:00,111145.47456199344
24.03.2009 06:00:00,162647.50210588638
24.03.2009 07:00:00,224938.76413185024
24.03.2009 08:00:00,226868.01892888555
24.03.2009 09:00:00,214693.4949083988
24.03.2009 10:00:00,205150.35638982386
24.03.2009 11:00:00,199011.8494155746
24.03.2009 12:00:00,193871.76460142224
24.03.2009 13:00:00,190929.35701535337
24.03.2009 14:00:00,187241.5372525104
24.03.2009 15:00:00,182943.5492541218
24.03.2009 16:00:00,181679.03160206406
24.03.2009 17:00:00,183536.49806149065
24.03.2009 18:00:00,196363.66359898433
24.03.2009 19:00:00,209843.52113658417
24.03.2009 20:00:00,231079.975540443
24.03.2009 21:00:00,240725.4441293417
24.03.2009 22:00:00,226091.54100342476
24.03.2009 23:00:00,207536.30877882574
25.03.2009 00:00:00,155158.11016980745
25.03.2009 01:00:00,121381.9172768901
25.03.2009 02:00:00,102956.07699588372
25.03.2009 03:00:00,96147.43653539462
25.03.2009 04:00:00,94849.9120021874
25.03.2009 05:00:00,111080.83013395898
25.03.2009 06:00:00,162035.44563944626
